date,ticker,offexchange_source_available,offexchange_fresh,offexchange_history_n,offexchange_dpi,offexchange_dpi_z60,offexchange_volume_z60,patent_source_available,patent_count_30,patent_count_90,patent_claims_90,patent_ai_share_90,patent_acceleration_90,patent_count_90_z252,patent_claims_90_z252,patent_drift_source_available,patent_drift,patent_drift_percentile_24m,patent_drift_change_3m,sec13f_source_available,sec13f_fresh,sec13f_window_days,sec13f_net_change_usd_45d,sec13f_gross_change_usd_45d,sec13f_net_usd_ratio_45d,sec13f_net_change_shares_45d,sec13f_gross_change_shares_45d,sec13f_net_share_ratio_45d,sec13f_adders_45d,sec13f_reducers_45d,sec13f_breadth_45d,sec13f_breadth_rate_45d,sec13f_filing_count_45d,sec13f_new_positions_45d,sec13f_full_exits_45d,sec13f_total_held_45d,sec13f_net_change_to_held_45d
2024-06-17,MRVL,1,1,60,0.593975,1.7295,-0.2457,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-18,MRVL,1,1,60,0.492529,0.6409,0.0135,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-19,MRVL,1,1,60,0.492529,0.6198,0.0179,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-20,MRVL,1,1,60,0.492529,0.5959,0.0281,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-21,MRVL,1,1,60,0.579258,1.5682,0.527,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-24,MRVL,1,1,60,0.510002,0.722,-0.502,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-25,MRVL,1,1,60,0.533917,0.9743,0.2982,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-26,MRVL,1,1,60,0.582026,1.5024,0.3791,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-27,MRVL,1,1,60,0.582026,1.4459,0.3778,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-28,MRVL,1,1,60,0.42926,-0.3244,-0.9233,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-01,MRVL,1,1,60,0.42926,-0.3242,-0.8943,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-02,MRVL,1,1,60,0.353199,-1.171,-0.8925,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-03,MRVL,1,1,60,0.36672,-1.0229,-1.3557,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-04,MRVL,1,1,60,0.200147,-2.9355,-0.3624,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-05,MRVL,1,1,60,0.200147,-2.834,-0.3398,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-08,MRVL,1,1,60,0.397292,-0.5824,-1.3223,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-09,MRVL,1,1,60,0.339267,-1.1993,0.229,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-10,MRVL,1,1,60,0.309997,-1.4786,-0.0658,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-11,MRVL,1,1,60,0.302618,-1.5404,-0.0328,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-12,MRVL,1,1,60,0.43293,-0.1632,-0.2366,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-15,MRVL,1,1,60,0.470617,0.2154,-0.4147,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-16,MRVL,1,1,60,0.470617,0.1938,-0.3925,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-17,MRVL,1,1,60,0.440079,-0.1493,-0.3611,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-18,MRVL,1,1,60,0.429553,-0.2807,1.7449,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-19,MRVL,1,1,60,0.373482,-0.8764,0.8096,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-22,MRVL,1,1,60,0.440183,-0.155,-0.1768,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-23,MRVL,1,1,60,0.390984,-0.6609,-0.1455,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-24,MRVL,1,1,60,0.47094,0.1847,-1.4075,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-25,MRVL,1,1,60,0.477214,0.2372,0.0111,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-26,MRVL,1,1,60,0.358855,-1.0336,1.2474,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-29,MRVL,1,1,60,0.56426,1.155,-0.172,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-30,MRVL,1,1,60,0.499812,0.4661,0.1215,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-31,MRVL,1,1,60,0.590647,1.4046,0.3603,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-01,MRVL,1,1,60,0.471585,0.1324,0.4369,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-02,MRVL,1,1,60,0.588128,1.3309,0.1612,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-05,MRVL,1,1,60,0.500599,0.3776,1.4689,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-06,MRVL,1,1,60,0.500599,0.3575,1.4288,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-07,MRVL,1,1,60,0.500599,0.3364,1.3811,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-08,MRVL,1,1,60,0.470261,0.0141,-0.1774,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-09,MRVL,1,1,60,0.386616,-0.8952,0.2475,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-12,MRVL,1,1,60,0.386616,-0.8794,0.2814,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-13,MRVL,1,1,60,0.374965,-0.9976,-1.2758,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-14,MRVL,1,1,60,0.494652,0.2829,0.0158,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-15,MRVL,1,1,60,0.477961,0.1041,-0.8196,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-16,MRVL,1,1,60,0.406432,-0.6483,1.4492,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-19,MRVL,1,1,60,0.401177,-0.689,0.275,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-20,MRVL,1,1,60,0.477459,0.1231,-0.3051,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-21,MRVL,1,1,60,0.468782,0.0323,0.0758,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-22,MRVL,1,1,60,0.40963,-0.5859,-0.8404,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-23,MRVL,1,1,60,0.617572,1.5853,-0.6121,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-26,MRVL,1,1,60,0.554031,0.8676,-0.0296,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-27,MRVL,1,1,60,0.438868,-0.3189,0.5341,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-28,MRVL,1,1,60,0.525272,0.6011,-0.7754,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-29,MRVL,1,1,60,0.52032,0.5429,0.0102,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-30,MRVL,1,1,60,0.450166,-0.188,2.9666,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-02,MRVL,1,1,60,0.507611,0.42,5.1929,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-03,MRVL,1,1,60,0.507611,0.4208,4.2552,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-04,MRVL,1,1,60,0.474599,0.1043,1.7073,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-05,MRVL,1,1,60,0.51867,0.6211,0.7775,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-06,MRVL,1,1,60,0.479779,0.2195,-0.1177,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-09,MRVL,1,1,60,0.51778,0.6835,1.0427,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-10,MRVL,1,1,60,0.483488,0.3082,0.2841,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-11,MRVL,1,1,60,0.551884,1.1121,0.2479,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-12,MRVL,1,1,60,0.483131,0.2918,1.0618,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-13,MRVL,1,1,60,0.450168,-0.0896,0.1822,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-16,MRVL,1,1,60,0.477114,0.2532,0.0318,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-17,MRVL,1,1,60,0.493587,0.4559,-0.7516,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-18,MRVL,1,1,60,0.482211,0.3307,-0.7027,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-19,MRVL,1,1,60,0.498453,0.5548,-0.636,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-20,MRVL,1,1,60,0.527457,0.9417,0.4678,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-23,MRVL,1,1,60,0.487912,0.4287,-0.3827,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-24,MRVL,1,1,60,0.459751,0.0701,1.5291,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-25,MRVL,1,1,60,0.353034,-1.2811,-0.6737,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-26,MRVL,1,1,60,0.548563,1.1546,-0.594,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-27,MRVL,1,1,60,0.448044,-0.1801,0.4993,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-30,MRVL,1,1,60,0.422606,-0.6507,0.3603,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-01,MRVL,1,1,60,0.495556,0.4509,-0.9776,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-02,MRVL,1,1,60,0.540594,1.1322,0.0081,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-03,MRVL,1,1,60,0.356597,-1.9041,0.6107,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-04,MRVL,1,1,60,0.453971,-0.3297,-0.7272,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-07,MRVL,1,1,60,0.458838,-0.2535,-0.2251,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-08,MRVL,1,1,60,0.415537,-0.99,-0.4676,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-09,MRVL,1,1,60,0.530257,0.9784,0.4112,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-10,MRVL,1,1,60,0.348189,-2.123,-0.1781,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-11,MRVL,1,1,60,0.359288,-1.8534,-0.6259,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-14,MRVL,1,1,60,0.41758,-0.8909,-0.5404,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-15,MRVL,1,1,60,0.468083,-0.0646,0.837,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-16,MRVL,1,1,60,0.416847,-0.9272,2.4803,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-17,MRVL,1,1,60,0.47264,0.0029,1.4988,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-18,MRVL,1,1,60,0.396121,-1.2425,0.7697,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-21,MRVL,1,1,60,0.396121,-1.2728,0.7654,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-22,MRVL,1,1,60,0.51103,0.6803,-0.2911,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-23,MRVL,1,1,60,0.51103,0.6759,-0.2956,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-24,MRVL,1,1,60,0.584153,1.9739,-0.4196,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-25,MRVL,1,1,60,0.487949,0.2828,-1.2733,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-28,MRVL,1,1,60,0.471182,0.0328,-1.3616,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-29,MRVL,1,1,60,0.402456,-1.1421,-0.6971,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-30,MRVL,1,1,60,0.452198,-0.2554,-0.9352,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-31,MRVL,1,1,60,0.396835,-1.1901,-0.9623,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-01,MRVL,1,1,60,0.43637,-0.4866,-0.4608,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-04,MRVL,1,1,60,0.460254,-0.0976,1.7695,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-05,MRVL,1,1,60,0.460254,-0.1206,1.6961,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-06,MRVL,1,1,60,0.495099,0.4721,-0.0944,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-07,MRVL,1,1,60,0.458505,-0.1799,0.8255,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-08,MRVL,1,1,60,0.353423,-2.0458,0.3666,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-11,MRVL,1,1,60,0.353423,-1.9818,0.3763,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-12,MRVL,1,1,60,0.354826,-1.9029,-0.0664,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-13,MRVL,1,1,60,0.416727,-0.7914,-0.5245,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-14,MRVL,1,1,60,0.308915,-2.5481,-0.2175,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-15,MRVL,1,1,60,0.406058,-0.8806,-1.2057,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-18,MRVL,1,1,60,0.384418,-1.222,-0.545,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-19,MRVL,1,1,60,0.384418,-1.1865,-0.5439,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-20,MRVL,1,1,60,0.384418,-1.1588,-0.5352,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-21,MRVL,1,1,60,0.384418,-1.121,-0.5485,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-22,MRVL,1,1,60,0.384418,-1.0844,-0.5493,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-25,MRVL,1,1,60,0.396835,-0.8532,-0.3546,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-26,MRVL,1,1,60,0.324039,-2.0169,-0.666,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-27,MRVL,1,1,60,0.324039,-1.9204,-0.6721,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-28,MRVL,1,1,60,0.324039,-1.8298,-0.6466,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-29,MRVL,1,1,60,0.324039,-1.7538,-0.6243,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-02,MRVL,1,1,60,0.297,-2.0844,-0.5987,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-03,MRVL,1,1,60,0.462098,0.4408,1.9347,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-04,MRVL,1,1,60,0.426362,-0.0794,2.6972,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-05,MRVL,1,1,60,0.368469,-0.9272,5.7753,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-06,MRVL,1,1,60,0.392532,-0.5329,2.3535,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-09,MRVL,1,1,60,0.315084,-1.6883,1.1367,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-10,MRVL,1,1,60,0.330404,-1.391,1.4749,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-11,MRVL,1,1,60,0.44242,0.3106,0.4202,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-12,MRVL,1,1,60,0.44242,0.3223,0.4,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-13,MRVL,1,1,60,0.484797,0.9753,-0.1122,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-16,MRVL,1,1,60,0.484797,0.9999,-0.1092,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-17,MRVL,1,1,60,0.527855,1.6569,1.9489,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-18,MRVL,1,1,60,0.40233,-0.266,2.6279,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-19,MRVL,1,1,60,0.327113,-1.4126,1.1022,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-20,MRVL,1,1,60,0.388859,-0.4345,0.9845,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-23,MRVL,1,1,60,0.354496,-0.9453,0.7735,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-24,MRVL,1,1,60,0.444283,0.4425,-0.4908,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-25,MRVL,1,1,60,0.318621,-1.4694,-1.5817,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-26,MRVL,1,1,60,0.318621,-1.4342,-1.5318,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-27,MRVL,1,1,60,0.318621,-1.4087,-1.476,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-30,MRVL,1,1,60,0.377394,-0.4619,-1.2068,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-31,MRVL,1,1,60,0.399634,-0.1027,-1.0365,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-01,MRVL,1,1,60,0.293208,-1.7263,-1.8681,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-02,MRVL,1,1,60,0.293208,-1.6777,-1.7855,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-03,MRVL,1,1,60,0.452249,0.7725,-0.1102,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-06,MRVL,1,1,60,0.520538,1.7805,0.0078,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-07,MRVL,1,1,60,0.520538,1.7112,-0.002,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-08,MRVL,1,1,60,0.520538,1.6701,0.0047,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-09,MRVL,1,1,60,0.391833,-0.2163,-0.3537,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-10,MRVL,1,1,60,0.391833,-0.1986,-0.3333,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-13,MRVL,1,1,60,0.326365,-1.1324,-0.3892,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-14,MRVL,1,1,60,0.326365,-1.1044,-0.3739,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-15,MRVL,1,1,60,0.353667,-0.6816,-0.6059,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-16,MRVL,1,1,60,0.295034,-1.5072,0.3829,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-17,MRVL,1,1,60,0.365726,-0.4298,0.5951,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-20,MRVL,1,1,60,0.50858,1.8027,1.0987,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-21,MRVL,1,1,60,0.50858,1.7676,1.0628,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-22,MRVL,1,1,60,0.330597,-0.9474,0.3644,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-23,MRVL,1,1,60,0.294,-1.4599,-0.1173,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-24,MRVL,1,1,60,0.336906,-0.7838,0.1061,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-27,MRVL,1,1,60,0.265139,-1.8053,0.0613,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-28,MRVL,1,1,60,0.132381,-3.6324,2.5418,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-29,MRVL,1,1,60,0.241904,-1.8147,1.4069,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-30,MRVL,1,1,60,0.274093,-1.3278,0.8985,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-31,MRVL,1,1,60,0.191336,-2.3559,0.7473,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-03,MRVL,1,1,60,0.313017,-0.7109,0.5773,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-04,MRVL,1,1,60,0.351122,-0.2282,0.2768,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-05,MRVL,1,1,60,0.30396,-0.8111,0.6823,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-06,MRVL,1,1,60,0.30396,-0.7859,0.6607,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-07,MRVL,1,1,60,0.270728,-1.1943,-0.1107,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-10,MRVL,1,1,60,0.270728,-1.1554,-0.129,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-11,MRVL,1,1,60,0.221688,-1.7138,-0.1725,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-12,MRVL,1,1,60,0.221688,-1.643,-0.1813,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-13,MRVL,1,1,60,0.32482,-0.3837,0.0709,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-14,MRVL,1,1,60,0.228344,-1.4885,0.1894,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-17,MRVL,1,1,60,0.308867,-0.5177,0.39,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-18,MRVL,1,1,60,0.308867,-0.501,0.3744,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-19,MRVL,1,1,60,0.308811,-0.4981,-0.7587,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-20,MRVL,1,1,60,0.321908,-0.346,0.1148,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-21,MRVL,1,1,60,0.219139,-1.5119,-0.3213,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-24,MRVL,1,1,60,0.380117,0.329,-0.4357,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-25,MRVL,1,1,60,0.380117,0.3143,-0.4456,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-26,MRVL,1,1,60,0.147133,-2.3016,1.7868,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-27,MRVL,1,1,60,0.19166,-1.6847,0.5836,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-28,MRVL,1,1,60,0.294725,-0.5158,1.4437,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-03,MRVL,1,1,60,0.230826,-1.181,1.3064,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-04,MRVL,1,1,60,0.230826,-1.1536,1.2826,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-05,MRVL,1,1,60,0.230826,-1.1239,1.2715,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-06,MRVL,1,1,60,0.230826,-1.0871,1.2349,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-07,MRVL,1,1,60,0.428056,1.0132,3.5733,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-10,MRVL,1,1,60,0.428056,1.0366,3.1941,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-11,MRVL,1,1,60,0.251286,-0.8399,2.0215,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-12,MRVL,1,1,60,0.260596,-0.7144,1.0857,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-13,MRVL,1,1,60,0.260596,-0.6897,1.1087,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-14,MRVL,1,1,60,0.513951,2.141,0.4518,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-17,MRVL,1,1,60,0.411326,0.9463,0.4615,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-18,MRVL,1,1,60,0.411326,0.9301,0.4589,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
