date,ticker,insider_buy_score,insider_sell_risk,insider_net_score,news_risk_score,news_positive_score,app_rating_trend,app_rating_risk,patent_momentum,event_risk,offense_boost,defense_veto,signal_expiry_date,source_counts
2026-07-06,MDP,0,0,0,0,0,0.8697,2.2933,0,0.5733,0.0593,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":20,""patents"":0}"
2026-07-06,MCD,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,LYFT,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":20,""patents"":0}"
2026-07-06,LVGO,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,OKTA,0,0,0,0,0,1.7394,0,0,0,0.3479,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,OII,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":1}"
2026-07-06,OGS,0,0,0,0,0,0,4.5865,0,1.1466,0,1,2026-07-16,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-06,ODP,0,0,0,0,0,2.0193,0,0,0,0.4039,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":17,""patents"":0}"
2026-07-06,NWE,0,0,0,0,0,0.8697,2.2933,0,0.5733,0.0593,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,NVDA,0,0,0,0,0,0,2.2933,10,0.5733,8.3821,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":28}"
2026-07-06,NTRS,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-06,NTGR,0,0,0,0,0,2.6091,0,0,0,0.5218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-06,NICE,0,0,0,0,0,0,0,8.3778,0,1.2567,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":6}"
2026-07-06,NGG,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,NFLX,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":13,""patents"":0}"
2026-07-06,NDLS,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,PSMT,0,0,0,0,0,0,2.2933,0,0.5733,0,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,PRK,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,PKX,0,0,0,0,0,0,0,0.929,0,0.1394,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":1}"
2026-07-06,PD,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,PAYX,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":26,""patents"":0}"
2026-07-06,PAYS,0,0,0,0,0,0,2.2933,0,0.5733,0,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,PANW,0,0,0,0,0,0,0,5.9341,0,0.8901,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":4}"
2026-07-06,OSPN,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":13,""patents"":0}"
2026-07-06,OSK,0,0,0,0,0,0,0,3.8141,0,0.5721,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":2}"
2026-07-06,SIX,0,0,0,0,0,0.5697,0,0,0,0.1139,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SHAK,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SFM,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SFLY,0,0,0,0,0,1.7394,0,0,0,0.3479,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":13,""patents"":0}"
2026-07-06,SCVL,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SCL,0,0,0,0,0,0,2.2933,0,0.5733,0,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":22,""patents"":0}"
2026-07-06,SAP,0,0,0,0,0,0,0,10,0,1.7806,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":21,""patents"":6}"
2026-07-06,RY,0,0,0,0,0,1.7394,0,0,0,0.3479,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-06,RNST,0,0,0,0,0,2.6091,0,0,0,0.5218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-06,RNG,0,0,0,0,0,3.4788,0,0,0,0.6958,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-06,RF,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-06,TIVO,0,0,0,0,0,0,2.2933,0,0.5733,0,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,TGNA,0,0,0,0,0,4.3485,0,0,0,0.8697,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-06,TA,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SYY,0,0,0,0,0,1.7394,0,0,0,0.3479,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":33,""patents"":0}"
2026-07-06,SYF,0,0,0,0,0,3.4788,0,0,0,0.6958,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-06,SWCH,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SSTK,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,SSB,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SRCE,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SPTN,0,0,0,0,0,1.7394,0,0,0,0.3479,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-06,SPG,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,SONO,0,0,0,0,0,0.8697,0,7.1565,0,1.2474,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":3}"
2026-07-06,SNPS,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":1}"
2026-07-06,URI,0,0,0,0,0,1.7394,0,0,0,0.3479,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,URBN,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,UDR,0,0,0,0,0,0,2.2933,0,0.5733,0,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,UAA,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,TZOO,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,TXN,0,0,0,0,0,0,10,10,5.3572,3.8219,1,2026-07-16,"{""insiders"":0,""news"":0,""apps"":21,""patents"":17}"
2026-07-06,TTEK,0,0,0,0,0,0,0,1.2246,0,0.1837,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":1}"
2026-07-06,TRUE,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,TRIP,0,0,0,0,0,1.7394,0,0,0,0.3479,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,WSBC,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,WING,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,WIFI,0,0,0,0,0,0,4.5865,0,1.1466,0,1,2026-07-16,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-06,WEC,0,0,0,0,0,4.3485,0,0,0,0.8697,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-06,WDC,0,0,0,0,0,4.3485,0,1.5368,0,1.1002,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":32,""patents"":1}"
2026-07-06,WABC,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,VVV,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-06,VOXX,0,0,0,0,0,0,4.5865,0,1.1466,0,1,2026-07-16,"{""insiders"":0,""news"":0,""apps"":27,""patents"":0}"
2026-07-06,VOD,0,0,0,0,0,0,4.5865,0,1.1466,0,1,2026-07-16,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-06,VIAV,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":35,""patents"":1}"
2026-07-06,MMM,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":6,""patents"":0}"
2026-07-06,XYZ,0,0,0,0,0,0,0,6.2915,0,0.9437,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":4}"
2026-07-06,XRX,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,WWD,0,0,0,0,0,0,0,1.4302,0,0.2145,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,WOLF,0,0,0,0,0,0,0,2.4916,0,0.3737,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,WMS,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,WKSP,0,0,0,0,0,0,0,1.3237,0,0.1986,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,WIX,0,0,0,0,0,0,0,1.3526,0,0.2029,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,WFRD,0,0,0,0,0,0,0,2.6781,0,0.4017,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,VYX,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,VECO,0,0,0,0,0,0,0,2.7981,0,0.4197,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,VCNX,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,UMC,0,0,0,0,0,0,0,9.817,0,1.4725,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":6}"
2026-07-06,TWST,0,0,0,0,0,0,0,1.2929,0,0.1939,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,TTWO,0,0,0,0,0,0,0,2.4561,0,0.3684,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,TLSI,0,0,0,0,0,0,0,1.4757,0,0.2214,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,SYK,0,0,0,0,0,0,0,8.6842,0,1.3026,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":6}"
2026-07-06,SWTX,0,0,0,0,0,0,0,3.8514,0,0.5777,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,SWKS,0,0,0,0,0,0,0,8.0289,0,1.2043,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":5}"
2026-07-06,STX,0,0,0,0,0,0,0,3.8098,0,0.5715,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,SONY,0,0,0,0,0,0,0,10,0,3.2208,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":15}"
2026-07-06,SNY,0,0,0,0,0,0,0,2.8593,0,0.4289,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,SNN,0,0,0,0,0,0,0,5.592,0,0.8388,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":3}"
2026-07-06,SNA,0,0,0,0,0,0,0,3.093,0,0.4639,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,SLAB,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,SHYF,0,0,0,0,0,0,0,1.0993,0,0.1649,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,RZLV,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,RMBS,0,0,0,0,0,0,0,2.8593,0,0.4289,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,REGN,0,0,0,0,0,0,0,4.8115,0,0.7217,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":3}"
2026-07-06,RCUS,0,0,0,0,0,0,0,1.4057,0,0.2109,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,QGEN,0,0,0,0,0,0,0,1.2929,0,0.1939,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,QCOM,0,0,0,0,0,0,0,10,0,10,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":66}"
2026-07-06,PYPL,0,0,0,0,0,0,0,7.2676,0,1.0901,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":5}"
2026-07-06,PXLW,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,PNC,0,0,0,0,0,0,0,1.6395,0,0.2459,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,PLSE,0,0,0,0,0,0,0,3.352,0,0.5028,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,PHG,0,0,0,0,0,0,0,10,0,1.6606,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":8}"
2026-07-06,PEN,0,0,0,0,0,0,0,1.497,0,0.2245,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,ORAN,0,0,0,0,0,0,0,1.2929,0,0.1939,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,OMIC,0,0,0,0,0,0,0,2.993,0,0.4489,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,NVS,0,0,0,0,0,0,0,1.2246,0,0.1837,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,NIO,0,0,0,0,0,0,0,2.3606,0,0.3541,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,NCSM,0,0,0,0,0,0,0,2.5038,0,0.3756,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,MU,0,0,0,0,0,0,0,10,0,6.4964,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":28}"
2026-07-06,MTD,0,0,0,0,0,0,0,1.3526,0,0.2029,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,MSI,0,0,0,0,0,0,0,4.7669,0,0.715,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":3}"
2026-07-06,MDGL,0,0,0,0,0,0,0,2.4988,0,0.3748,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,LWLG,0,0,0,0,0,0,0,0.9928,0,0.1489,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,LTRX,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,LRCX,0,0,0,0,0,0,0,9.5989,0,1.4398,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":6}"
2026-07-06,LEA,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,KRRO,0,0,0,0,0,0,0,1.6238,0,0.2436,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,KLAC,0,0,0,0,0,0,0,1.6546,0,0.2482,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,JBTM,0,0,0,0,0,0,0,0.9928,0,0.1489,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,ITRI,0,0,0,0,0,0,0,2.4084,0,0.3613,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,IONQ,0,0,0,0,0,0,0,1.1448,0,0.1717,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,INTC,0,0,0,0,0,0,0,10,0,10,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":40}"
2026-07-06,INO,0,0,0,0,0,0,0,1.2599,0,0.189,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,ILMN,0,0,0,0,0,0,0,7.2345,0,1.0852,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":5}"
2026-07-06,ICE,0,0,0,0,0,0,0,1.6076,0,0.2411,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,IBM,0,0,0,0,0,0,0,10,0,10,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":50}"
2026-07-06,HP,0,0,0,0,0,0,0,1.4302,0,0.2145,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,HIMX,0,0,0,0,0,0,0,3.955,0,0.5932,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":3}"
2026-07-06,GSIT,0,0,0,0,0,0,0,0.7684,0,0.1153,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,GOLF,0,0,0,0,0,0,0,1.3526,0,0.2029,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,FMC,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,ENTG,0,0,0,0,0,0,0,3.4585,0,0.5188,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":3}"
2026-07-06,EMN,0,0,0,0,0,0,0,1.0993,0,0.1649,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,DTIL,0,0,0,0,0,0,0,0.7684,0,0.1153,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,DOCU,0,0,0,0,0,0,0,3.9361,0,0.5904,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,DNLI,0,0,0,0,0,0,0,2.596,0,0.3894,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,CVLT,0,0,0,0,0,0,0,2.1219,0,0.3183,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,CRUS,0,0,0,0,0,0,0,5.5398,0,0.831,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":4}"
2026-07-06,CRM,0,0,0,0,0,0,0,10,0,1.9407,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":7}"
2026-07-06,CRCL,0,0,0,0,0,0,0,1.6222,0,0.2433,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,CDXS,0,0,0,0,0,0,0,4.0044,0,0.6007,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,CART,0,0,0,0,0,0,0,8.2967,0,1.2445,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":4}"
2026-07-06,BWA,0,0,0,0,0,0,0,1.4057,0,0.2109,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,BPMC,0,0,0,0,0,0,0,2.3129,0,0.3469,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,BNTX,0,0,0,0,0,0,0,1.3799,0,0.207,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,BMY,0,0,0,0,0,0,0,1.2599,0,0.189,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,BLDR,0,0,0,0,0,0,0,1.2929,0,0.1939,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,BDX,0,0,0,0,0,0,0,5.1437,0,0.7716,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":3}"
2026-07-06,BC,0,0,0,0,0,0,0,6.0998,0,0.915,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":4}"
2026-07-06,BAX,0,0,0,0,0,0,0,2.4502,0,0.3675,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,BALL,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,AZN,0,0,0,0,0,0,0,3.3279,0,0.4992,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,AXNX,0,0,0,0,0,0,0,1.5173,0,0.2276,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,ARWR,0,0,0,0,0,0,0,0.9928,0,0.1489,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,ARM,0,0,0,0,0,0,0,9.5779,0,1.4367,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":6}"
2026-07-06,APTVW,0,0,0,0,0,0,0,5.5196,0,0.8279,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":4}"
2026-07-06,ANET,0,0,0,0,0,0,0,2.6781,0,0.4017,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,AMBA,0,0,0,0,0,0,0,3.9574,0,0.5936,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":2}"
2026-07-06,AMAT,0,0,0,0,0,0,0,10,0,3.1261,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":13}"
2026-07-06,ALGM,0,0,0,0,0,0,0,9.2782,0,1.3917,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":5}"
2026-07-06,AIP,0,0,0,0,0,0,0,1.0993,0,0.1649,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,AGIO,0,0,0,0,0,0,0,2.183,0,0.3275,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,AGCO,0,0,0,0,0,0,0,3.9915,0,0.5987,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":3}"
2026-07-06,AEVA,0,0,0,0,0,0,0,1.4535,0,0.218,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,ABUS,0,0,0,0,0,0,0,1.6836,0,0.2525,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":1}"
2026-07-06,AAPL,0,0,0,0,0,0,0,10,0,8.9821,0,2026-07-16,"{""insiders"":0,""news"":0,""apps"":0,""patents"":38}"
2026-07-07,TM,0,0,0.0,0,0,7.9805,0,0,0,1.5961,0,2026-07-17,"{""insiders"":2,""news"":0,""apps"":60,""patents"":0}"
2026-07-07,GIS,0,0,0.0,0,0,1.1401,0,0,0,0.228,0,2026-07-17,"{""insiders"":15,""news"":0,""apps"":14,""patents"":0}"
2026-07-07,APPF,0,0,0.0,0,0,1.1401,2.9897,0,0.7474,0.0785,0,2026-07-17,"{""insiders"":3,""news"":0,""apps"":14,""patents"":0}"
2026-07-07,AXON,0,0,0.0,0,0,0,0,1.4424,0,0.2164,0,2026-07-17,"{""insiders"":26,""news"":0,""apps"":0,""patents"":1}"
2026-07-07,MDT,0,0,0.0,0,0,0,0,2.9006,0,0.4351,0,2026-07-17,"{""insiders"":1,""news"":0,""apps"":0,""patents"":2}"
2026-07-07,ADI,0,0,0.0,0,0,0,0,2.7615,0,0.4142,0,2026-07-17,"{""insiders"":21,""news"":0,""apps"":14,""patents"":2}"
2026-07-07,REZI,0,0,0.0,0,0,1.1401,0,0,0,0.228,0,2026-07-17,"{""insiders"":1,""news"":0,""apps"":42,""patents"":0}"
2026-07-07,FROG,0,0,0.0,0,0,0,0,3.3519,0,0.5028,0,2026-07-17,"{""insiders"":1,""news"":0,""apps"":0,""patents"":2}"
